Text,Class
ನನ್ನ ನೆರೆಹೊರೆಯ ಹುಡುಗರೊಂದಿಗೆ ನಾನು ಮುಷ್ಟಿ ಹೊಡೆದಿದ್ದೇನೆ,3
ಕಟ್ಟಡದ ತಾರಸಿಯಿಂದ ಹಾರಿ ಆತ್ಮಹತ್ಯೆ ಮಾಡಿಕೊಂಡಿದ್ದಾಳೆ,3
ewww!! ನಾನು ಅದನ್ನು ದ್ವೇಷಿಸುತ್ತೇನೆ,3
ewww!! ಹೌದು! ಅದು ತುಂಬಾ ಅಸಹ್ಯಕರವಾಗಿದೆ,3
ಮಕ್ಕಳು ತಮ್ಮ ತಂದೆಯ ಕೆಟ್ಟ ಕಾರ್ಯಗಳಿಗಾಗಿ ಬಳಲುತ್ತಿದ್ದಾರೆ,3
ನನ್ನ ಹಲ್ಲು ನೋವುಂಟುಮಾಡುತ್ತದೆ,3
ನಾನು ಪುಕಿಶ್ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ. ನನಗೆ ಆಹಾರ ವಿಷವಾಗಿದೆ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ,3
ಈ ಲಿಂಕ್ ಕೆಲಸ ಮಾಡುವುದಿಲ್ಲ,3
ಅವರು ತುಂಬಾ ಕಷ್ಟಪಟ್ಟರು ಆದರೆ ಕೆಲಸ ಸಿಗಲಿಲ್ಲ,3
ಅವರು ತುಂಬಾ ಕಷ್ಟಪಟ್ಟು ಅಧ್ಯಯನ ಮಾಡಿದರು ಆದರೆ ಪರೀಕ್ಷೆಯಲ್ಲಿ ಉತ್ತೀರ್ಣರಾಗಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ,3
ನಾನು ಬೆಕ್ಕುಗಳನ್ನು ದ್ವೇಷಿಸುತ್ತೇನೆ ಏಕೆಂದರೆ ನನಗೆ ಅವುಗಳಿಗೆ ಅಲರ್ಜಿ ಇದೆ,3
ನನ್ನ ಬೆಕ್ಕು ನಿನ್ನ ಮೇಲೆ ಗುದ್ದಾಡುತ್ತಿರುವುದಕ್ಕೆ ನನಗೆ ತುಂಬಾ ವಿಷಾದವಿದೆ,3
ನಾಯಿ ನಿಮ್ಮನ್ನು ಕಚ್ಚಿದೆ ಎಂದು ಕ್ಷಮಿಸಿ,3
ಅಂಬೆಗಾಲಿಡುವ ನನ್ನ ಮೂರು ಬೀದಿ ನಾಯಿಗಳನ್ನು ಕೊಲ್ಲಲಾಯಿತು,3
ಅವರು ಮೂರು ವರ್ಷಗಳ ಕಾಲ ಪುನರ್ವಸತಿ ಕೇಂದ್ರದಲ್ಲಿ ಇರಬೇಕಾಯಿತು,3
ದೊಡ್ಡ ಕುಟುಂಬಕ್ಕೆ ದತ್ತು ತೆಗೆದುಕೊಳ್ಳುವ ಮೊದಲು ಅವರು ತಮ್ಮ ಜೀವನದ ಹದಿನೈದು ವರ್ಷಗಳನ್ನು ಅನಾಥಾಶ್ರಮದಲ್ಲಿ ಕಳೆದರು,3
ಏಳು ವರ್ಷಗಳ ಅಮೆಜಾಂಗ್ ಹಾಡುಗಳನ್ನು ಪ್ರದರ್ಶಿಸಿದ ನಂತರ ಅವರ ನೆಚ್ಚಿನ ಸಂಗೀತ ಬ್ಯಾಂಡ್ ಬೇರ್ಪಟ್ಟಿತು,3
ಅವರ ಸಂಬಂಧ ಕೊನೆಗೊಂಡಿತು,3
ನಾನು ನಿಜವಾಗಿಯೂ ನನ್ನ ಅಜ್ಜಿಯನ್ನು ಕಳೆದುಕೊಳ್ಳುತ್ತೇನೆ. ಅವಳು ಈಗ ಇರುವ ಸ್ಥಳದಲ್ಲಿ ಅವಳು ಹೆಚ್ಚು ಸಂತೋಷವಾಗಿರಬೇಕೆಂದು ನಾನು ಬಯಸುತ್ತೇನೆ.,3
ಅವಳ ಆತ್ಮ RIP ಆಗಲಿ,3
ನನ್ನ ಅಲರ್ಜಿಗಳು ನನಗೆ ಶಾಂತಿಯುತ ನಿದ್ದೆ ಮಾಡಲು ಬಿಡುತ್ತಿಲ್ಲ.,3
ಆಹಾರವು ಅಸಹ್ಯಕರವಾಗಿ ರುಚಿಯಾಗಿತ್ತು,3
ಆಹಾರವು ಹೆಚ್ಚು ಬೆಲೆಯದ್ದಾಗಿತ್ತು. ಅದು ರುಚಿಯಾಗಿರಲಿಲ್ಲ.,3
ನಿನ್ನೆಯಿಂದ ನನ್ನ ಜ್ವರ ಉಲ್ಬಣಿಸಿದೆ,3
ನಾನು ಬೆಳಿಗ್ಗೆ ದ್ವೇಷಿಸುತ್ತೇನೆ,3
ನಾನು ನಿನ್ನನ್ನು ತುಂಬಾ ಪ್ರೀತಿಯಿಂದ ಕಳೆದುಕೊಳ್ಳುತ್ತೇನೆ,3
ನಾನು ಅನಾರೋಗ್ಯದಿಂದ ಇರುವುದನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ದ್ವೇಷಿಸುತ್ತೇನೆ.,3
ಅವರಿಗೆ ನ್ಯಾಯ ಸಿಗಲಿಲ್ಲ,3
ಅವನು ಸತ್ಯವನ್ನು ಹೇಳುತ್ತಿದ್ದರೂ ಅವರು ನಂಬಲಿಲ್ಲ,3
ಮೃಗಾಲಯದಲ್ಲಿನ ಪ್ರಾಣಿಗಳು ತುಂಬಾ ದುರ್ಬಲವಾಗಿ ಕಾಣಿಸಿಕೊಂಡವು,3
ಓ ನನ್ನ ದೇವರೇ! ನಾನು ಗಡುವನ್ನು ಕಳೆದುಕೊಂಡಿದ್ದೇನೆ,3
ಅವಳ ಸಹೋದರಿ ಅವಳೊಂದಿಗೆ ಯಾವುದೇ ಹಣವನ್ನು ಹಂಚಿಕೊಳ್ಳಲಿಲ್ಲ,3
ಅವನು ಬಡವನಾಗಿದ್ದರಿಂದ ಅವಳು ಅವನನ್ನು ದ್ವೇಷಿಸುತ್ತಿದ್ದಳು,3
ಈ ಪೀಳಿಗೆಯ ಜನರಿಗೆ ಕರುಣೆ ಇಲ್ಲದಿರುವುದು ಬೇಸರದ ಸಂಗತಿ,3
ಇಲ್ಲಾ!! ಅವನು ವಿದೇಶಕ್ಕೆ ಹೋಗುತ್ತಿರುವುದನ್ನು ನಾನು ದ್ವೇಷಿಸುತ್ತೇನೆ,3
ಹೌದು! ನಾನು ಈ ದುಃಖದ ವಾಣಿಜ್ಯವನ್ನು ನೋಡಿದೆ,3
ಅವನ ಸ್ಥಿತಿ ಸ್ಥಿರವಾಗಿಲ್ಲ. ಅವನು ಯಾವುದೇ ಕ್ಷಣ ಸಾಯಬಹುದು,3
RIP ಮಮ್ಮಿ!! ನಿನ್ನನ್ನು ಎಂದೆಂದಿಗೂ ಪ್ರೀತಿಸುತ್ತೇನೆ,3
ಅವಳು ಅವನ ಹೃದಯವನ್ನು ಮುರಿದಳು,3
ನಾನು ಯಾರೆಂದು ನನ್ನ ಪೋಷಕರು ನನ್ನನ್ನು ಒಪ್ಪಿಕೊಂಡರು ಎಂದು ನಾನು ಬಯಸುತ್ತೇನೆ,3
ನನಗೆ ನಿದ್ರೆ ಬರುವುದಿಲ್ಲ. ಇದು ತುಂಬಾ ನಿರಾಶಾದಾಯಕವಾಗಿದೆ.,3
ನನಗೆ ಇಂದು ತುಂಬಾ ಚೆನ್ನಾಗಿಲ್ಲ,3
ಜೆನ್ನಿ ಇಂದು ರಾತ್ರಿ ನನ್ನ ಮನೆಗೆ ಬರುತ್ತಿಲ್ಲ ಏಕೆಂದರೆ ಅವಳು ಅಸ್ವಸ್ಥಳಾಗಿದ್ದಾಳೆ,3
ನನ್ನ ನೆಚ್ಚಿನ ಬ್ಯಾಂಡ್‌ನ ಪ್ರದರ್ಶನವನ್ನು ನಾನು ಕಳೆದುಕೊಂಡೆ.,3
ಅವನ ಹೆಂಡತಿ ಇನ್ನೊಬ್ಬ ವ್ಯಕ್ತಿಯೊಂದಿಗೆ ಅವನಿಗೆ ಮೋಸ ಮಾಡಿದಳು,3
ಹತ್ತು ವರ್ಷಗಳ ವೈವಾಹಿಕ ಜೀವನವನ್ನು ನಡೆಸಿದ ನಂತರ ದಂಪತಿಗಳು ವಿಚ್ಛೇದನ ಪಡೆದರು,3
ನಾನು ವಿಶ್ರಾಂತಿ ಪಡೆಯಬೇಕು. ನಾನು ಸಾಕಷ್ಟು ತಣಿದಿದ್ದೇನೆ.,3
ನನ್ನ ತಾಲೀಮು ಸಮಯದಲ್ಲಿ ನಾನು ಸ್ನಾಯುವನ್ನು ಎಳೆದಿದ್ದೇನೆ ಮತ್ತು ಆಸ್ಪತ್ರೆಗೆ ಧಾವಿಸಬೇಕಾಯಿತು,3
ನಾನು ಸೋತವನಂತೆ ಭಾವಿಸುತ್ತೇನೆ. ವಿಷಯಗಳು ಉತ್ತಮವಾಗಿವೆ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ.,3
ಚಿತ್ರದ ಟ್ರೇಲರ್ ನಿರಾಶಾದಾಯಕವಾಗಿತ್ತು,3
ಕಾರ್ಯಕ್ರಮದ ಕ್ಲೈಮ್ಯಾಕ್ಸ್ ಅಭಿಮಾನಿಗಳನ್ನು ನಿರಾಸೆಗೊಳಿಸಿತು,3
ವಿಜ್ಞಾನಿಗಳು ಒಂದು ದಶಕದಿಂದ ಮಾಡಿದ ಎಲ್ಲಾ ಸಂಶೋಧನೆಗಳು ನಿಷ್ಪ್ರಯೋಜಕವಾಗಿವೆ,3
ನೀನು ತುಂಬಾ ನಿಷ್ಪ್ರಯೋಜಕ.,3
ನಾನು ಬಡ ಮಹಿಳೆಯ ಜೀವವನ್ನು ಉಳಿಸಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ,3
ನನ್ನ ಸಹೋದರಿ ನಾಳೆ USA ಗೆ ಹಿಂತಿರುಗುತ್ತಾಳೆ ಮತ್ತು ನಾನು ಅವಳೊಂದಿಗೆ ಸಾಕಷ್ಟು ಸಮಯವನ್ನು ಕಳೆಯಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ,3
ಇದೀಗ ನನ್ನ ಜೀವನದಲ್ಲಿ ನಡೆಯುತ್ತಿರುವ ಇತ್ತೀಚಿನ ಘಟನೆಗಳಿಂದ ನಾನು ತುಂಬಾ ಅಸ್ವಸ್ಥನಾಗಿದ್ದೇನೆ,3
ನನ್ನ ನೆಚ್ಚಿನ ಗಾಯಕ ಇತ್ತೀಚೆಗೆ ನಿಧನರಾದರು,3
ಅವನ ತಾಯಿ ಅವನಿಗೆ ಒಂದು ತಿಂಗಳು ಐಸ್ ಕ್ರೀಮ್ ತಿನ್ನಲು ಬಿಡಲಿಲ್ಲ,3
ಅವರು ತಮ್ಮ ಏಕೈಕ ಮಗುವನ್ನು ಕಾಲ್ತುಳಿತದಲ್ಲಿ ಕಳೆದುಕೊಂಡರು,3
ಹ್ಯಾಲೋವೀನ್ ಸಮಯದಲ್ಲಿ ನೂರಾ ಹನ್ನೆರಡು ಜನರು ಕಾಲ್ತುಳಿತದಲ್ಲಿ ತಮ್ಮ ಪ್ರಾಣವನ್ನು ಕಳೆದುಕೊಂಡರು. ಅದು ತುಂಬಾ ಅಸಮಾಧಾನವಾಗಿದೆ,3
ನಾನು ನಿಜವಾಗಿಯೂ ನಿರಾಶೆಗೊಂಡಿದ್ದೇನೆ,3
ನೀವು ನನ್ನನ್ನು ಏಕೆ ಹಾಗೆ ಕರೆಯುತ್ತೀರಿ?,3
ಅವನು ಅವಳ ವೈಯಕ್ತಿಕ ಸಂದೇಶಗಳನ್ನು ಸಾರ್ವಜನಿಕರಿಗೆ ಬಹಿರಂಗಪಡಿಸಿದನು,3
ಭಯಾನಕವಾಗಿ ಸತ್ತರು.,3
ಅವಳು ತುಂಬಾ ನಿರಾಶಾವಾದಿ ವ್ಯಕ್ತಿ.,3
ನಾನು ಶ್ರೀಮಂತನಾಗಿರಬೇಕೆಂದು ನಾನು ಬಯಸುತ್ತೇನೆ,3
ಅವನು ನನಗೆ ತಪ್ಪು ಮಾಡಿದನು,3
ಅವಳು ತನ್ನ ಕೊನೆಯ ಐಸ್ ಕ್ರೀಮ್ ಕೋನ್ ಅನ್ನು ಕೈಬಿಟ್ಟಳು,3
ತರಗತಿಯ ಸಮಯದಲ್ಲಿ ನನ್ನ ಲ್ಯಾಪ್‌ಟಾಪ್ ಕೆಲಸ ಮಾಡುವುದನ್ನು ನಿಲ್ಲಿಸಿತು,3
ನನ್ನ ತಪ್ಪಿಲ್ಲ ಎಂದು ಶಿಕ್ಷಕರು ನನ್ನನ್ನು ಗದರಿಸಿದರು,3
ನಾನು ಸ್ನೇಹಿತರನ್ನು ಮಾಡಲು ಪ್ರಯತ್ನಿಸಿದೆ. ನಾನು ತುಂಬಾ ಏಕಾಂಗಿಯಾಗಿದ್ದೇನೆ,3
ಈ ದಿನಗಳಲ್ಲಿ ನಾನು ಒಂಟಿತನ ಅನುಭವಿಸುತ್ತಿದ್ದೇನೆ,3
ನಾನೇ ಕುಳಿತುಕೊಂಡಿದ್ದೇನೆ. ಎಲ್ಲರೂ ಉತ್ತಮ ಸ್ಥಾನಗಳನ್ನು ಪಡೆದರು,3
ಅವಳು ತುಂಬಾ ಸಿಹಿಯಾಗಿದ್ದಳು. ಅವಳು ಅವನಿಗಿಂತ ಉತ್ತಮ ವ್ಯಕ್ತಿಗೆ ಅರ್ಹಳು.,3
ಜಗಳವಾಡಿದ್ದಕ್ಕಾಗಿ ಅವನು ತನ್ನ ಹೆಂಡತಿಯನ್ನು ಕೊಂದನು,3
ನಾನು ತುಂಬಾ ಕ್ಷಮಿಸಿ. ಅದು ನಿಜವಾಗಿಯೂ ಕೆಟ್ಟದ್ದಾಗಿತ್ತು,3
ನಾನು ಸಮಯಕ್ಕೆ ಸಂದೇಶವನ್ನು ನೋಡಲಿಲ್ಲ.,3
ನಾನು ನಿಜವಾಗಿಯೂ ಮನನೊಂದಿದ್ದೇನೆ.,3
ನಾನು ಹಾಸಿಗೆಯಿಂದ ಎದ್ದಿಲ್ಲ. ನನಗೆ ಭಯಾನಕ ಹೊಟ್ಟೆ ನೋವು ಇದೆ.,3
ಹಾಡಿನ ಹೊಸ ಆವೃತ್ತಿಯು ದುಃಖಕರವಾಗಿದೆ,3
ನಾನು ಮಿಂಚುಹುಳಗಳನ್ನು ನೋಡುತ್ತಿದ್ದೇನೆ,3
ಜನರು ತಮ್ಮ ಮೊಬೈಲ್ ಫೋನ್‌ಗಳಿಗೆ ವ್ಯಸನಿಯಾಗಿರುವುದನ್ನು ನೋಡುವುದು ತುಂಬಾ ದುಃಖಕರವಾಗಿದೆ.,3
ನಾನು ಮಿನ್ ಯೂಂಗಿಯನ್ನು ಕಳೆದುಕೊಳ್ಳಲಿದ್ದೇನೆ,3
ಈ ಹಾಡು ಎಷ್ಟು ದುಃಖಕರವಾಗಿದೆಯೆಂದರೆ ನನ್ನ ಏಳು ವರ್ಷದ ಮಗನಿಗೂ ಅಳು ತಡೆಯಲಾಗಲಿಲ್ಲ,3
ನಾನು ಈಗಾಗಲೇ ಶಾಲೆಯ ಕೆಲಸದಿಂದ ತುಂಬಾ ಆಯಾಸಗೊಂಡಿದ್ದೇನೆ,3
ಕಾಲೇಜು ದಿನಗಳು ಹೆಚ್ಚು ಖುಷಿಯಾಗಿರಬೇಕೆಂದು ನಾನು ಬಯಸುತ್ತೇನೆ.,3
ನನಗೆ ತುಂಬ ಬೇಜಾರಾಗಿದೆ. ನನ್ನ ಒಡಹುಟ್ಟಿದವರು ಪಾರ್ಟಿಗೆ ಹೋಗಲು ನನ್ನನ್ನು ಒಬ್ಬಂಟಿಯಾಗಿ ಬಿಟ್ಟರು.,3
ನನ್ನ ಆತ್ಮೀಯ ಸ್ನೇಹಿತ ಆಯೋಜಿಸಿದ್ದ ಪಾರ್ಟಿಗೆ ನನ್ನನ್ನು ಆಹ್ವಾನಿಸಲಾಗಿಲ್ಲ.,3
ಅವನು ಮದುವೆಯಾಗುವುದನ್ನು ನೋಡಲು ಅವನ ಅಜ್ಜಿ ಹೆಚ್ಚು ಕಾಲ ಬದುಕಿದ್ದರೆಂದು ಅವನು ಬಯಸುತ್ತಾನೆ.,3
ನಾನು ಇದೀಗ ಮನೆಗೆ ಬಂದೆ. ನಾನು ಅತ್ಯಂತ ಭಯಾನಕ ದಿನವನ್ನು ಹೊಂದಿದ್ದೆ.,3
ನಾನು ನನ್ನ ಕೇಶವಿನ್ಯಾಸವನ್ನು ಬದಲಾಯಿಸಲು ಬಯಸುತ್ತೇನೆ ಆದರೆ ಹೊಸದನ್ನು ನಾನು ಇಷ್ಟಪಡುವುದಿಲ್ಲ.,3
ನಾನು ಈ ವಾರಾಂತ್ಯದಲ್ಲಿ ನಿಮ್ಮನ್ನು ಭೇಟಿಯಾಗಲು ಸಾಧ್ಯವಿಲ್ಲ ಏಕೆಂದರೆ ನಾನು ತುಂಬಾ ಕಾರ್ಯನಿರತನಾಗಿದ್ದೇನೆ,3
ನಾನು ಇಂದು ಉತ್ಸುಕನಾಗಿಲ್ಲ.,3
ನನ್ನ ನಾಯಿ ಯಾವಾಗಲೂ ನೋವಿನಿಂದ ಕೂಡಿದೆ. ನಾವು ಅವನಿಗೆ ವಿದಾಯ ಹೇಳಬೇಕಾಗಬಹುದು,3
ನನ್ನ ಬಡ ಸ್ನೇಹಿತ ತನ್ನ ಸ್ನೇಹಿತನನ್ನು ಪ್ರಯತ್ನಿಸಿದನು ಆದರೆ ಅವನು ಯಶಸ್ವಿಯಾಗಲಿಲ್ಲ,3
ಅವನ ಆಲೋಚನೆಗಳು ಚೆನ್ನಾಗಿದ್ದವು ಆದರೆ ಅವರು ಅವನನ್ನು ಮೆಚ್ಚುವುದಿಲ್ಲ,3
ನಾನು ತುಂಬಾ ಏಕಾಂಗಿಯಾಗಿದ್ದೇನೆ. ನಾನು ಪಾಲುದಾರನನ್ನು ಹೊಂದಿದ್ದೇನೆ ಎಂದು ನಾನು ಬಯಸುತ್ತೇನೆ.,3
omg!! ನನಗೆ ನೋಯುತ್ತಿರುವ ಗಂಟಲು ಇದೆ. ಇದು ತುಂಬಾ ನೋವುಂಟುಮಾಡುತ್ತದೆ.,3
ಅವನ ಕಾಯಿಲೆಗೆ ಚಿಕಿತ್ಸೆ ಇಲ್ಲ,3
ಬೀದಿನಾಯಿಗಳು ಮಗುವನ್ನು ಕೊಂದವು,3
ಕಾಲ್ತುಳಿತದಲ್ಲಿ 89 ಜನರು ಸಾವನ್ನಪ್ಪಿದ್ದಾರೆ.,3
ಬಡತನ ರೇಖೆಗಿಂತ ಕೆಳಗಿರುವ ಜನರನ್ನು ದುರದೃಷ್ಟಕರ ಎಂದು ಪರಿಗಣಿಸಲಾಗುತ್ತದೆ.,3
ತುಂಬಾ ಕಡಿಮೆ ಜನರು ಇತರರಿಗೆ ಸಹಾಯ ಮಾಡಲು ಸಾಕಷ್ಟು ಕಾಳಜಿ ವಹಿಸುತ್ತಾರೆ.,3
ನಾನು ನನ್ನ ನೆಚ್ಚಿನ ಹೂವಿನ ಹೂದಾನಿ ಒಡೆದಿದ್ದೇನೆ.,3
ನನ್ನ ಕ್ಲಾಸ್ ಟೀಚರ್ ಬೆಂಕಿ ಅವಘಡದಲ್ಲಿ ತೀರಿಕೊಂಡರು.,3
ನನಗೆ ಅತಿಸಾರವಿದೆ,3
ನಾನು ಮನೆಯಿಂದ ದೂರ ಹೋಗುತ್ತಿದ್ದೇನೆ. ನಾನು ಈಗಾಗಲೇ ನನ್ನ ಕುಟುಂಬವನ್ನು ಕಳೆದುಕೊಳ್ಳುತ್ತೇನೆ,3
ಕಪ್ಕೇಕ್ಗಳು ​​ಅಸಹ್ಯಕರವಾದ ರುಚಿಯನ್ನು ಹೊಂದಿದ್ದವು. ನಾನು ಪ್ರತಿಯೊಂದಕ್ಕೂ ಒಂದು ಡಾಲರ್ ಪಾವತಿಸಿದ್ದೇನೆ ಎಂದು ನನಗೆ ನಂಬಲು ಸಾಧ್ಯವಿಲ್ಲ.,3
ಆಕೆ ಅಪಘಾತದಲ್ಲಿ ತನ್ನ ಕುಟುಂಬವನ್ನು ಕಳೆದುಕೊಂಡಳು.,3
ಇನ್ನೂ ಒಂದು ತಿಂಗಳು ಕಾಯಬೇಕು.,3
ಅವರು ತಮ್ಮ ಏಕೈಕ ಮಗುವನ್ನು ಕಳೆದುಕೊಂಡರು.,3
ಅವನು ತನ್ನ ವಯಸ್ಸಿನ ಹುಡುಗರಿಗಿಂತ ಭಿನ್ನನಾಗಿದ್ದರಿಂದ ಅವರು ಅವನನ್ನು ಗೇಲಿ ಮಾಡಿದರು.,3
ಅವಳು ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಸೋತಿದ್ದರಿಂದ ಅವರು ಅವಳನ್ನು ಗೇಲಿ ಮಾಡಿದರು.,3
ನನ್ನ ಮನೆಯ ಕೀಲಿಗಳನ್ನು ಹುಡುಕಲಾಗುತ್ತಿಲ್ಲ.,3
ನಾನು ಒಂದು ವಾರದಲ್ಲಿ ಹಿಂತಿರುಗಬೇಕು.,3
ಇಂದು ನಿಮ್ಮನ್ನು ನಿರಾಶೆಗೊಳಿಸಿದ್ದಕ್ಕಾಗಿ ನನಗೆ ತುಂಬಾ ವಿಷಾದವಿದೆ.,3
ನನ್ನನ್ನು ಕ್ಷಮಿಸು. ಓಟದಲ್ಲಿ ಉತ್ತಮ ಪ್ರದರ್ಶನ ನೀಡಬಹುದಿತ್ತು.,3
ಅವಳು ಪ್ರವೇಶವನ್ನು ನಿರಾಕರಿಸಿದಳು.,3
ಅವಳು ತನ್ನ ಮನೆಯಿಂದ ಬೆಕ್ಕುಗಳನ್ನು ಓಡಿಸಿದಳು.,3
ಕಾರು ಅಪಘಾತದಲ್ಲಿ ಸಿಲುಕಿದ ನಂತರ ಅವಳು ತನ್ನ ಸ್ಮರಣೆಯನ್ನು ಕಳೆದುಕೊಂಡಳು.,3
ಆಕೆ ತೀವ್ರ ಔಷಧೋಪಚಾರಕ್ಕೆ ಒಳಗಾಗಿದ್ದಾಳೆ. ಅವಳ ಬದುಕುಳಿಯುವಿಕೆಯನ್ನು ನಾವು ಖಾತರಿಪಡಿಸುವುದಿಲ್ಲ.,3
ಅವಳು ತನ್ನ ಹೆತ್ತವರ ಏಕೈಕ ಮಗು. ಅವಳು ಹೆಚ್ಚಾಗಿ ಅನಾರೋಗ್ಯದಿಂದ ಬಳಲುತ್ತಿದ್ದಾಳೆ.,3
ಅವರ ಬರುವಿಕೆಗಾಗಿ ಇಡೀ ಕುಟುಂಬ ಕಾಯುತ್ತಿದ್ದರು ಆದರೆ ಅವರು ದಾರಿ ಮಧ್ಯೆ ಸಾವನ್ನಪ್ಪಿದರು.,3
ಅರೆರೆ! ಮಳೆ ಬೀಳಬಹುದು ಎಂದು ತೋರುತ್ತಿದೆ. ಪ್ರವಾಸದ ಎಲ್ಲಾ ಯೋಜನೆಗಳನ್ನು ನಾವು ರದ್ದುಗೊಳಿಸಬೇಕಾಗಿದೆ.,3
ನನ್ನ ನಿಯೋಜನೆಯನ್ನು ಮಾಡಲು ನಾನು ಮರೆತಿದ್ದೇನೆ.,3
ನಾನು ಕೆಲಸಕ್ಕೆ ತಡವಾಗಿದ್ದೇನೆ,3
ನಾನು ಶಾಲೆಗೆ ತಡವಾಗಿದೆ.,3
ಪ್ರಾಂಶುಪಾಲರ ಹಠಾತ್ ನಿಧನದಿಂದ ಎಲ್ಲಾ ತರಗತಿಗಳನ್ನು ರದ್ದುಗೊಳಿಸಲಾಗಿದೆ.,3
ನಾನು ಎಂದಿಗೂ ಸರಿಯಾದ ವಿಶ್ರಾಂತಿ ಪಡೆಯುವುದಿಲ್ಲ. ನನ್ನ ಇಡೀ ಕುಟುಂಬವನ್ನು ನಾನು ನೋಡಿಕೊಳ್ಳಬೇಕು.,3
ಅವಳು ಚಿತ್ರದ ಮೊದಲಾರ್ಧವನ್ನು ಕಳೆದುಕೊಂಡಳು. ಟ್ರಾಫಿಕ್‌ನಲ್ಲಿ ಸಿಕ್ಕಿಹಾಕಿಕೊಂಡಿದ್ದಳು.,3
ಅವನು ತನ್ನ ಕುಟುಂಬವನ್ನು ನಿರ್ಲಕ್ಷಿಸಿದರೂ ಅವನು ತುಂಬಾ ಕಾಳಜಿ ವಹಿಸಿದನು.,3
ಕಾಳ್ಗಿಚ್ಚಿಗೆ ಮನೆ ಸುಟ್ಟು ಭಸ್ಮವಾಗಿದೆ.,3
ಕಾಳ್ಗಿಚ್ಚಿನಿಂದಾಗಿ ಅನೇಕ ಪ್ರಾಣಿಗಳು ತಮ್ಮ ನೆಲೆಯನ್ನು ಕಳೆದುಕೊಂಡಿವೆ.,3
ಅವಳು ಕೊನೆಯ ಐಸ್ ಕ್ರೀಮ್ ಅನ್ನು ಕೈಬಿಟ್ಟಳು.,3
ದಂಗೆಕೋರರು ಇಡೀ ಗ್ರಾಮವನ್ನೇ ಮೂರ್ಖರನ್ನಾಗಿಸಿದರು.,3
ಗ್ರಾಮದ ಮುಖ್ಯಸ್ಥರು ಇಂದು ಬೆಳಗ್ಗೆ ಹೃದಯಾಘಾತದಿಂದ ಇಹಲೋಕ ತ್ಯಜಿಸಿದ್ದಾರೆ.,3
"ನಾಯಿಮರಿ ಕೇವಲ ಐದು ತಿಂಗಳಾಗಿತ್ತು, ಆಗ ಕಾರು ಅವನ ಮೇಲೆ ಹಾದುಹೋಯಿತು.",3
ಸಮಯಕ್ಕೆ ಸರಿಯಾಗಿ ವೈದ್ಯರು ಬಾರದೇ ಇದ್ದುದರಿಂದ ರೋಗಿ ಪ್ರಾಣ ಕಳೆದುಕೊಂಡಿದ್ದಾರೆ.,3
ಅತಿವೃಷ್ಟಿಯಿಂದ ರೈತರು ಇಳುವರಿ ಕಳೆದುಕೊಂಡಿದ್ದಾರೆ.,3
ಇಂದು ನಡೆದ ಪಂದ್ಯದಲ್ಲಿ ಭಾರತ ಕ್ರಿಕೆಟ್ ತಂಡ ಸೋತಿದೆ.,3
ನನ್ನ ಚಿಕ್ಕಮ್ಮ ಮೆಟ್ಟಿಲುಗಳ ಕೆಳಗೆ ಜಾರಿದರು.,3
ಚುನಾವಣೆಯಲ್ಲಿ ನಮ್ಮ ಪಕ್ಷ ಸೋತಿದೆ.,3
ಕ್ಯಾನ್ಸರ್ ಚಿಕಿತ್ಸೆಯಿಂದ ಆಕೆ ತನ್ನ ಕೂದಲನ್ನು ಕಳೆದುಕೊಂಡಿದ್ದಳು.,3
ತಮ್ಮ ಮಗಳು ಧರಿಸುವ ರೀತಿಯಿಂದಾಗಿ ಆಕೆಯ ಪೋಷಕರು ತುಂಬಾ ನಿರಾಶೆಗೊಂಡಿದ್ದಾರೆ.,3
ನಾನು ಕೆಲಸ ಮಾಡಲು ಸಾಕಷ್ಟು ಸಮಯವನ್ನು ಕಳೆದಿದ್ದೇನೆ.,3
ನೀವು ನನ್ನಿಂದ ಏನು ಬಯಸುತ್ತೀರಿ ಎಂದು ನನಗೆ ಅರ್ಥವಾಗುತ್ತಿಲ್ಲ.,3
ಆಕೆಯ ಪತಿ ತನ್ನ ಆತ್ಮೀಯ ಸ್ನೇಹಿತನೊಂದಿಗೆ ಮೋಸ ಮಾಡುತ್ತಿದ್ದಾನೆ.,3
ಅವನ ಹೆಂಡತಿ ತನ್ನ ಆತ್ಮೀಯ ಸ್ನೇಹಿತನೊಂದಿಗೆ ಅವನಿಗೆ ಮೋಸ ಮಾಡುತ್ತಿದ್ದಾಳೆ.,3
ಅವಳು ತನ್ನ ಸ್ನೇಹಿತರ ಮೇಲೆ ಕೋಪಗೊಂಡಿದ್ದಾಳೆ.,3
